Unique_ID,FiscalYear,Institution,AmountPaid,Program_Name,Program_Type,Title,Main_Discipline,Area_of_Research
715196.0,2023,Institute for Research in Immunology and Cancer,191250.0,Project Grant,Grant Program,Development and preclinical validation of first-in-class dual inhibitors of the atypical MAP kinases ERK3 and ERK4,Biomedical,"Molecular, cellular and systems biology-cell signaling"
869702.0,2023,York University,169257.0,Project Grant,Grant Program,Retaining and Attracting Workers in Long-Term Care Homes: How System Dynamics Can Help,Health systems/services,Health services research
516499.0,2023,CHU de Quebec,172125.0,Project Grant,Grant Program,The implication of PlGF in cutaneous fibrosis,Biomedical,Epidemiology
134137.0,2023,University of Ottawa Heart Institute,121826.0,Project Grant,Grant Program,"Sex, gender and intersecting social factors within interprofessional cardiac operating room teams: A new, multi-methods approach to optimizing practice, provider well-being, and patient outcomes",Health systems/services,"Medical research, hospital treatment, surgery"
463831.0,2023,University of Alberta,99450.0,Project Grant,Grant Program,Promoting Outdoor Mobility via Enhancing Neighborhood Walkability for Racialized Older Women: A Community-Based Participatory Project.,Social/Cultural/Environmental/Population Health,Aging
666063.0,2023,Hospital for Sick Children,348075.0,Project Grant,Grant Program,"ICU-ROOM : Intensive Care Unit Rooms, Objectified, Observed and Measured.",Health systems/services,"Medical research, hospital treatment, surgery"
158365.0,2023,University of British Columbia,321300.0,Project Grant,Grant Program,A Study of Reduced Dosing of the Nonavalent HPV Vaccine in Women Living with HIV,Clinical,Viral
750321.0,2023,University of Alberta,179010.0,Project Grant,Grant Program,Ontogeny of T cell control by BTLA and PD-1,Biomedical,Cell biology
705053.0,2023,Université de Montréal,143820.0,Project Grant,Grant Program,Intracortical neuroprosthesis for the control and recovery of hand/arm movements,Biomedical,Neurosciences-neurological disorders
666043.0,2023,Centre hospitalier universitaire Sainte-Justine,185130.0,Project Grant,Grant Program,Metabolic control of vascular regeneration in retinopathy of prematurity,Biomedical,Genetics
40326.0,2023,nan,250155.0,Project Grant,Grant Program,An adapted early warning signs and symptoms (EWSS) intervention to improve early recognition and referral of childhood cancers in Kenya and Cameroon: An Effectiveness Implementation Study,Health systems/services,Cancer
80936.0,2023,Toronto Metropolitan University,167535.0,Project Grant,Grant Program,"Understanding the molecular processes governing phagocytic capacity and appetite, and phagosome resolution in macrophages",Biomedical,"Molecular, cellular and systems biology-cell signaling"
36586.0,2023,Research Institute of the McGill University Health Centre,133875.0,Project Grant,Grant Program,"The ""predicting Short-term Adverse cardiovasculaR outcomes in preeclampsiA using BIomarkers"" (SARABI) Pilot Study",Clinical,Health research
504122.0,2023,University of Western Ontario,195075.0,Project Grant,Grant Program,Vascular endothelium-specific PAR2: mechanisms and effects,Biomedical,Cardiovascular
661433.0,2023,University Health Network,167822.0,Project Grant,Grant Program,Mechanisms of IRF2-driven immune regulation in the tumor microenvironment,Biomedical,Cancer-cancer progression and metastasis
643747.0,2023,Universite de Sherbrooke,210375.0,Project Grant,Grant Program,Impact in older adults of reducing anticholinergic and sedative medication burden on physical function measured by clinical digital phenotyping in lab and real-life environments,Clinical,Aging
702019.0,2023,University of Waterloo,188699.0,Project Grant,Grant Program,"The Lifestyle, Exercise, and Diet (LEAD) Trial: A Virtual, Lifestyle Approach to Improve Cognitive Function",Clinical,Psychosocial/health behavioural res.
344250.0,2023,Sinai Health System,132919.0,Project Grant,Grant Program,Preconception Lifestyle Intervention by Community Health Workers for the Prevention of Gestational Diabetes Mellitus: A Randomized Clinical Trial,Health systems/services,Population and health-health promotion and disease prevention
566548.0,2023,University of Manitoba,117810.0,Project Grant,Grant Program,Mechanisms and consequences of senescent beta cell accumulation in Type 1 Diabetes,Biomedical,Cell biology
978861.0,2023,University of British Columbia,163710.0,Project Grant,Grant Program,Mesenchymal progenitors in liver fibrosis - quiescence as a therapeutic target,Biomedical,Aging
396755.0,2023,University of British Columbia,574297.0,Project Grant,Grant Program,The Cedar Project: Strengthening Our Spirit Intervention for Indigenous peoples who use drugs in two Canadian cities,Social/Cultural/Environmental/Population Health,Health research
666351.0,2023,University of British Columbia,168300.0,Project Grant,Grant Program,Fate and function of mesenchymal progenitors within the medulloblastoma tumour microenvironment,Biomedical,Cancer
385087.0,2023,University of Alberta,66299.0,Project Grant,Grant Program,Mapping subregional hippocampal atrophy as an MRI biomarker for Mild Cognitive Impairment and Alzheimer's Disease,Clinical,Neurosciences-neurological disorders
782650.0,2023,"BC Cancer, part of PHSA",205020.0,Project Grant,Grant Program,Clonal interactions in myeloid malignancy,Biomedical,Cancer
428805.0,2023,"BC Cancer, part of PHSA",189720.0,Project Grant,Grant Program,Role of SASH1 in generation of hematopoietic stem cells,Biomedical,Genetics
765524.0,2023,University of Saskatchewan,175950.0,Project Grant,Grant Program,IFN-alpha subtype specific effects on NK cells during HIV-1 infection,Biomedical,Immunology and infection-immunology and autoimmune diseases (including rheumatology)
489585.0,2023,McGill University,191250.0,Project Grant,Grant Program,Pan-American Data Initiative for the Analysis of Population's Racial/Ethnic Health Inequalities (Pan-Diaspora).,Social/Cultural/Environmental/Population Health,Epidemiology
167908.0,2023,McGill University,169065.0,Project Grant,Grant Program,Investigating interdependencies between epigenetic modifications: towards combinatorial epigenetic cancer therapeutics,Biomedical,Genetics-molecular and functional genetics and epigenetics
61138.0,2023,University of Toronto,161606.0,Project Grant,Grant Program,Amazzi bulamu (weather and wellbeing): Climate change and pathways to the HIV care cascade among youth living with HIV in Central and Eastern Uganda,Social/Cultural/Environmental/Population Health,Epidemiology
458641.0,2023,Université de Montréal,221850.0,Project Grant,Grant Program,Cell biology and function of dopamine neuron connectivity in health and disease,Biomedical,"Molecular, cellular and systems biology-cell signaling"
424607.0,2023,University of Saskatchewan,69487.0,Project Grant,Grant Program,Longitudinal investigation of dysmenorrhea and pain complaints in female youth from pre- to post-menarche,Clinical,Health research
821999.0,2023,All Nations Hope Network,371025.0,Project Grant,Grant Program,"Kiskinowaphkewin Manitou Isihcikewin (imitating Creator's way of being and doing): Restoring urban Indigenous men's rites, roles, and responsibilities",Social/Cultural/Environmental/Population Health,Genetics
969473.0,2023,University of Calgary,108374.0,Project Grant,Grant Program,Gender-affirming estrogen therapy and kidney function in transgender women,Clinical,Immunology-transplantation
543952.0,2023,Dalhousie University,198900.0,Project Grant,Grant Program,Control of movement: Regulation of Excitatory and Inhibitory balance in hindbrain circuits,Biomedical,Nervous system
831689.0,2023,McMaster University,213435.0,Project Grant,Grant Program,RYR2-targeted Gene Therapies for Treating Catecholaminergic Polymorphic Ventricular Tachycardia,Biomedical,Genetics
110469.0,2023,University of Calgary,144394.0,Project Grant,Grant Program,Machine Learning Design of a Post-ERCP Pancreatitis Clinical Decision Tool (PEP-CADET),Clinical,Other medical research
674283.0,2023,Institut de recherches cliniques de Montreal,174420.0,Project Grant,Grant Program,The role of the RNA helicase DDX3X in Burkitt Lymphoma and its potential as a new therapeutic target,Biomedical,Cancer-cancer drug development and therapeutics
379807.0,2023,Hospital for Sick Children,148410.0,Project Grant,Grant Program,Development of miniaturized robotic tools for cleft palate repair,Biomedical,"Medical research, hospital treatment, surgery"
967260.0,2023,Dalhousie University,114750.0,Project Grant,Grant Program,Reconstructing the microbe-host interface in an advanced bioprinted co-culture system to study microbial community contributions to chemotherapy-induced oral mucositis,Biomedical,Epidemiology
511793.0,2023,University of Toronto Mississauga,182835.0,Project Grant,Grant Program,Investigating the role of histone variants in circadian timekeeping in mice,Biomedical,Genetics-molecular and functional genetics and epigenetics
113103.0,2023,University Health Network,194310.0,Project Grant,Grant Program,Investigating protein homeostasis and neurodevelopmental deficits in a recurrent microdeletion disorder,Biomedical,Genetics
337543.0,2023,McMaster University,148410.0,Project Grant,Grant Program,Deciphering the role of the ASGR1/2 pathway in cardiometabolic disease,Biomedical,Cardiovascular
580179.0,2023,University of Toronto,191250.0,Project Grant,Grant Program,Efficacy of Combined Cognitive Behavioural Therapy and Cognitive Remediation Therapy for Schizophrenia-Spectrum Disorders: A Randomized Controlled Trial,Clinical,Mental health and behavioural conditions-psychology and psychiatry
995184.0,2023,University of British Columbia,103275.0,Project Grant,Grant Program,"SinoNasal Microbiota Transfer (SNMT) to treat chronic rhinosinusitis: A randomized, double-blind, placebo-controlled trial",Clinical,Health research
273243.0,2023,University of British Columbia,159694.0,Project Grant,Grant Program,"An evaluation of the health, criminal justice, and service use outcomes of the Ministry of Health assuming responsibility for prison health care services in BC (PRISM-BC)",Health systems/services,Health services research
739978.0,2023,University of Toronto Mississauga,274635.0,Project Grant,Grant Program,Universal Activation Mechanisms in Class A GPCRs - Inspiration for next generation drug discovery,Biomedical,Molecular biology
764805.0,2023,University of Western Ontario,177224.0,Project Grant,Grant Program,"Ethical issues in cluster randomized trials: using stakeholder and patient engagement to generate guidance for the ethical design and conduct of trials evaluating clinical, health policy, health systems, and public health interventions",Health systems/services,Health research
